NAME,BUILDTIME,AGE,longitude,latitude,DISTRICT,AREA,TOTALPRICE,UNITPRICE
华龙美晟,2009,10,116.411858,39.869364,dongcheng,90.69,653,72004
华龙美晟,2009,10,116.411858,39.869364,dongcheng,76.56,485,63350
华龙美晟,2009,10,116.411858,39.869364,dongcheng,81.44,560,68763
华龙美晟,2009,10,116.411858,39.869364,dongcheng,72.48,529,72986
华龙美晟,2009,10,116.411858,39.869364,dongcheng,79.49,512,64411
华龙美晟,2009,10,116.411858,39.869364,dongcheng,86.58,580,66991
华龙美晟,2009,10,116.411858,39.869364,dongcheng,92.14,643,69786
新景家园东区,2002,17,116.432142,39.902354,dongcheng,76.62,750,97886
新景家园东区,2002,17,116.432142,39.902354,dongcheng,94.72,895,94490
新景家园东区,2002,17,116.432142,39.902354,dongcheng,107.8,1070,99258
新景家园东区,2002,17,116.432142,39.902354,dongcheng,76.74,858,111807
新景家园东区,2002,17,116.432142,39.902354,dongcheng,92.72,980,105695
新景家园东区,2002,17,116.432142,39.902354,dongcheng,81.17,730,89935
新景家园东区,2002,17,116.432142,39.902354,dongcheng,83.55,885,105925
新景家园东区,2002,17,116.432142,39.902354,dongcheng,60.77,590,97088
新景家园东区,2002,17,116.432142,39.902354,dongcheng,89.47,860,96122
新景家园东区,2002,17,116.432142,39.902354,dongcheng,73.16,735,100465
新景家园东区,2002,17,116.432142,39.902354,dongcheng,83.4,880,105516
新景家园东区,2002,17,116.432142,39.902354,dongcheng,91.4,826,90372
新景家园东区,2002,17,116.432142,39.902354,dongcheng,58.05,640,110250
新景家园东区,2002,17,116.432142,39.902354,dongcheng,80.49,790,98149
新景家园东区,2002,17,116.432142,39.902354,dongcheng,78.37,770,98252
新景家园东区,2002,17,116.432142,39.902354,dongcheng,76.43,730,95513
新景家园东区,2002,17,116.432142,39.902354,dongcheng,31.2,415,133013
新景家园东区,2002,17,116.432142,39.902354,dongcheng,41.38,500,120832
新景家园东区,2002,17,116.432142,39.902354,dongcheng,111.56,1150,103084
新景家园东区,2002,17,116.432142,39.902354,dongcheng,81.44,896,110020
新景家园东区,2002,17,116.432142,39.902354,dongcheng,60.06,618,102898
新景家园东区,2002,17,116.432142,39.902354,dongcheng,62.69,695,110863
新景家园东区,2002,17,116.432142,39.902354,dongcheng,37.67,435,115477
新景家园东区,2002,17,116.432142,39.902354,dongcheng,31.2,450,144231
新景家园东区,2002,17,116.432142,39.902354,dongcheng,59.6,590,98994
新景家园东区,2002,17,116.432142,39.902354,dongcheng,59.73,567,94928
新景家园东区,2002,17,116.432142,39.902354,dongcheng,42.93,498,116003
新景家园东区,2002,17,116.432142,39.902354,dongcheng,80.72,805,99728
新景家园东区,2002,17,116.432142,39.902354,dongcheng,85.07,800,94041
新景家园东区,2002,17,116.432142,39.902354,dongcheng,42.85,500,116687
新景家园东区,2002,17,116.432142,39.902354,dongcheng,59.39,630,106079
新景家园东区,2002,17,116.432142,39.902354,dongcheng,66.87,660,98699
新景家园东区,2002,17,116.432142,39.902354,dongcheng,60.06,605,100733
新景家园东区,2002,17,116.432142,39.902354,dongcheng,80.75,816,101053
新景家园东区,2002,17,116.432142,39.902354,dongcheng,141.55,1429,100954
新景家园东区,2002,17,116.432142,39.902354,dongcheng,92.72,980,105695
新景家园东区,2002,17,116.432142,39.902354,dongcheng,58.05,660,113696
新景家园东区,2002,17,116.432142,39.902354,dongcheng,62.28,640,102762
新景家园东区,2002,17,116.432142,39.902354,dongcheng,65.5,660,100764
新景家园东区,2002,17,116.432142,39.902354,dongcheng,59.28,655,110493
新景家园东区,2002,17,116.432142,39.902354,dongcheng,60.77,620,102025
新景家园东区,2002,17,116.432142,39.902354,dongcheng,69.45,650,93593
新景家园东区,2002,17,116.432142,39.902354,dongcheng,41.38,510,123248
新景家园东区,2002,17,116.432142,39.902354,dongcheng,92.24,1000,108413
新景家园东区,2002,17,116.432142,39.902354,dongcheng,56.16,630,112180
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,31.56,357,113118
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,52.76,520,98560
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,52.48,490,93369
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,94.74,850,89720
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,37.54,373,99361
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,87.13,900,103294
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,28.7,330,114983
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,116.4,946,81272
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,114.29,971,84960
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,72.73,690,94872
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,73.85,750,101558
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,39.2,405,103317
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,78.19,700,89526
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,53.31,506,94917
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,93.73,855,91220
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,65.66,599,91228
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,104.13,950,91233
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,52.88,530,100227
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,61.29,565,92185
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,94.71,859,90698
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,37.59,405,107742
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,90.82,910,100199
兴隆都市馨园,2002,17,116.420099,39.901616,dongcheng,52.82,400,75729
新奥洋房,2005,14,116.416543,39.869811,dongcheng,97.69,730,74727
新奥洋房,2005,14,116.416543,39.869811,dongcheng,96.96,726,74877
新奥洋房,2005,14,116.416543,39.869811,dongcheng,100.62,730,72551
新奥洋房,2005,14,116.416543,39.869811,dongcheng,110.91,920,82951
新奥洋房,2005,14,116.416543,39.869811,dongcheng,75.64,570,75357
新奥洋房,2005,14,116.416543,39.869811,dongcheng,68.34,485,70969
新奥洋房,2005,14,116.416543,39.869811,dongcheng,75.64,575,76018
新奥洋房,2005,14,116.416543,39.869811,dongcheng,47.7,388,81342
新奥洋房,2005,14,116.416543,39.869811,dongcheng,112.7,856,75954
新奥洋房,2005,14,116.416543,39.869811,dongcheng,141.7,1090,76924
新奥洋房,2005,14,116.416543,39.869811,dongcheng,75.97,580,76346
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,136.14,1599,117453
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,91.22,1050,115107
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,61.54,680,110498
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,91.98,1018,110677
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,90.09,1036,114997
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,90.15,950,105380
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,63.71,629,98729
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,63.71,640,100456
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,90.15,950,105380
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,282.28,2950,104507
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,215.83,2200,101933
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,198.66,2050,103192
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,281.35,3460,122979
中海紫御公馆,2010,9,116.399108,39.876842,dongcheng,78.52,738,93989
新景家园西区,2001,18,116.428467,39.902511,dongcheng,59.18,575,97162
新景家园西区,2001,18,116.428467,39.902511,dongcheng,95.49,920,96346
新景家园西区,2001,18,116.428467,39.902511,dongcheng,58.46,575,98358
新景家园西区,2001,18,116.428467,39.902511,dongcheng,118.82,1320,111093
新景家园西区,2001,18,116.428467,39.902511,dongcheng,123.35,1250,101338
新景家园西区,2001,18,116.428467,39.902511,dongcheng,123.35,1230,99717
新景家园西区,2001,18,116.428467,39.902511,dongcheng,91.02,890,97781
新景家园西区,2001,18,116.428467,39.902511,dongcheng,93.1,930,99893
新景家园西区,2001,18,116.428467,39.902511,dongcheng,73.85,780,105620
新景家园西区,2001,18,116.428467,39.902511,dongcheng,79.74,799,100201
新景家园西区,2001,18,116.428467,39.902511,dongcheng,57.18,582,101784
新景家园西区,2001,18,116.428467,39.902511,dongcheng,92.75,938,101133
新景家园西区,2001,18,116.428467,39.902511,dongcheng,116.61,1100,94332
新景家园西区,2001,18,116.428467,39.902511,dongcheng,72.98,750,102768
新景家园西区,2001,18,116.428467,39.902511,dongcheng,88.9,906,101913
新景家园西区,2001,18,116.428467,39.902511,dongcheng,59.18,575,97162
新景家园西区,2001,18,116.428467,39.902511,dongcheng,92.75,920,99192
新景家园西区,2001,18,116.428467,39.902511,dongcheng,78.3,900,114943
新景家园西区,2001,18,116.428467,39.902511,dongcheng,123.32,1300,105417
新景家园西区,2001,18,116.428467,39.902511,dongcheng,115.96,1300,112108
新景家园西区,2001,18,116.428467,39.902511,dongcheng,93.1,910,97745
新景家园西区,2001,18,116.428467,39.902511,dongcheng,88.81,870,97962
新景家园西区,2001,18,116.428467,39.902511,dongcheng,81.16,810,99803
新景家园西区,2001,18,116.428467,39.902511,dongcheng,92.34,880,95300
新景家园西区,2001,18,116.428467,39.902511,dongcheng,78.32,825,105338
新景家园西区,2001,18,116.428467,39.902511,dongcheng,88.83,870,97940
新景家园西区,2001,18,116.428467,39.902511,dongcheng,117.08,1260,107619
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,157.58,1980,125651
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,94.6,1250,132136
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,237.74,2780,116935
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,122.76,1538,125286
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,119.83,1430,119336
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,157.58,2000,126920
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,305.54,4000,130916
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,119.83,1400,116833
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,131.79,1650,125200
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,129.31,1600,123734
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,141.64,1580,111551
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,140.53,1600,113855
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,299.25,4000,133668
海晟名苑南区,2003,16,116.447783,39.94387,dongcheng,237.74,2880,121141
左安浦园,2001,18,116.444673,39.880008,dongcheng,66.43,475,71504
左安浦园,2001,18,116.444673,39.880008,dongcheng,127.01,880,69286
左安浦园,2001,18,116.444673,39.880008,dongcheng,106.12,848,79910
左安浦园,2001,18,116.444673,39.880008,dongcheng,85.99,630,73265
左安浦园,2001,18,116.444673,39.880008,dongcheng,60.8,470,77303
左安浦园,2001,18,116.444673,39.880008,dongcheng,114.52,830,72477
左安浦园,2001,18,116.444673,39.880008,dongcheng,77.31,575,74376
左安浦园,2001,18,116.444673,39.880008,dongcheng,89.45,660,73785
左安浦园,2001,18,116.444673,39.880008,dongcheng,49.36,400,81038
左安浦园,2001,18,116.444673,39.880008,dongcheng,60.8,468,76974
左安浦园,2001,18,116.444673,39.880008,dongcheng,91.78,639,69624
左安浦园,2001,18,116.444673,39.880008,dongcheng,77.31,580,75023
左安浦园,2001,18,116.444673,39.880008,dongcheng,90.38,638,70591
左安浦园,2001,18,116.444673,39.880008,dongcheng,89.45,658,73561
左安浦园,2001,18,116.444673,39.880008,dongcheng,97.55,780,79959
左安浦园,2001,18,116.444673,39.880008,dongcheng,106.12,848,79910
左安浦园,2001,18,116.444673,39.880008,dongcheng,68.47,546,79743
左安浦园,2001,18,116.444673,39.880008,dongcheng,96.64,760,78643
左安浦园,2001,18,116.444673,39.880008,dongcheng,61.9,495,79968
天天家园,2002,17,116.411885,39.87098,dongcheng,112.12,725,64663
天天家园,2002,17,116.411885,39.87098,dongcheng,154.29,1080,69999
天天家园,2002,17,116.411885,39.87098,dongcheng,242.93,1580,65040
天天家园,2002,17,116.411885,39.87098,dongcheng,72.91,473,64875
天天家园,2002,17,116.411885,39.87098,dongcheng,159.11,1250,78563
天天家园,2002,17,116.411885,39.87098,dongcheng,72.91,473,64875
天天家园,2002,17,116.411885,39.87098,dongcheng,153.21,980,63965
天天家园,2002,17,116.411885,39.87098,dongcheng,129.15,780,60395
天天家园,2002,17,116.411885,39.87098,dongcheng,129.15,776,60086
天天家园,2002,17,116.411885,39.87098,dongcheng,112.12,680,60650
天天家园,2002,17,116.411885,39.87098,dongcheng,120.47,925,76783
天天家园,2002,17,116.411885,39.87098,dongcheng,151.93,1100,72402
天天家园,2002,17,116.411885,39.87098,dongcheng,159.11,1210,76049
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,97.38,1020,104745
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,189.64,1920,101245
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,281.95,3000,106402
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,96.87,1150,118716
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,59.11,693,117240
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,143.58,1450,100989
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,225.04,2500,111092
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,157.17,1768,112490
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,125.99,1450,115089
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,240.67,2799,116301
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,303.61,3400,111986
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,101.46,980,96590
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,97.38,1260,129391
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,240.39,2900,120638
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,115.64,1230,106365
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,143.64,1498,104289
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,157.17,1680,106891
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,99.21,1060,106845
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,70.05,800,114205
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,190.97,1990,104205
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,303.61,3600,118574
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,143.58,1550,107954
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,143.58,1448,100850
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,304.08,3299,108492
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,116.43,1380,118527
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,100.36,970,96653
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,59.11,650,109965
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,189.64,2100,110737
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,303.61,3600,118574
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,123.64,1390,112424
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,96.87,1212,125117
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,190.97,2100,109965
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,45.86,520,113389
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,100.89,950,94162
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,59.11,700,118424
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,99.26,950,95709
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,158.29,1458,92110
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,156.62,1650,105351
万国城MOMA,2002,17,116.444857,39.954789,dongcheng,304.35,3500,115000
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,66.1,565,85477
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,69.34,670,96626
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,69.63,660,94787
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,102.56,1075,104817
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,90.21,960,106419
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,152.06,1600,105222
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,104.66,1070,102236
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,186.63,2050,109844
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,58.63,528,90057
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,75.49,720,95377
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,51.71,495,95727
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,92.1,975,105864
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,104.66,1000,95548
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,61.31,620,101126
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,56.58,565,99859
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,58.45,570,97520
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,67.96,600,88288
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,139.36,1727.5,123960
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,219.74,2630,119687
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,61.72,580,93973
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,86.95,832,95688
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,223.42,2400,107422
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,65.99,628,95166
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,61.35,570,92910
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,329.93,3380,102446
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,300.57,2550,84839
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,211.42,2300,108789
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,51.74,530,102436
国瑞城中区,2004,15,116.429352,39.904538,dongcheng,41.27,80,19385
广渠家园,2009,10,116.455654,39.898084,dongcheng,60.79,550,90476
广渠家园,2009,10,116.455654,39.898084,dongcheng,61.14,530,86687
广渠家园,2009,10,116.455654,39.898084,dongcheng,74.99,630,84012
广渠家园,2009,10,116.455654,39.898084,dongcheng,74.99,630,84012
广渠家园,2009,10,116.455654,39.898084,dongcheng,61.23,530,86559
广渠家园,2009,10,116.455654,39.898084,dongcheng,71.27,555,77873
广渠家园,2009,10,116.455654,39.898084,dongcheng,61.23,520,84926
广渠家园,2009,10,116.455654,39.898084,dongcheng,79.67,696,87361
广渠家园,2009,10,116.455654,39.898084,dongcheng,75.11,630,83877
广渠家园,2009,10,116.455654,39.898084,dongcheng,51.12,450,88029
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,126.75,828,65326
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,56.91,418,73450
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,104.71,750,71627
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,90.7,585,64499
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,60.3,420,69652
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,88.33,600,67928
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,60.29,415,68834
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,96.77,620,64070
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,70.23,470,66923
景泰西里西区,2003,16,116.414356,39.869475,dongcheng,126.78,830,65468
水上华城,2004,15,116.448783,39.894213,dongcheng,214.37,2000,93297
水上华城,2004,15,116.448783,39.894213,dongcheng,144.43,1350,93471
水上华城,2004,15,116.448783,39.894213,dongcheng,166.49,1550,93099
水上华城,2004,15,116.448783,39.894213,dongcheng,212.68,2350,110495
水上华城,2004,15,116.448783,39.894213,dongcheng,266.01,2050,77065
水上华城,2004,15,116.448783,39.894213,dongcheng,147.91,1330,89920
水上华城,2004,15,116.448783,39.894213,dongcheng,213.41,1850,86688
水上华城,2004,15,116.448783,39.894213,dongcheng,66.54,680,102195
水上华城,2004,15,116.448783,39.894213,dongcheng,66.57,690,103651
水上华城,2004,15,116.448783,39.894213,dongcheng,48.69,505,103718
水上华城,2004,15,116.448783,39.894213,dongcheng,106.8,1068,100000
水上华城,2004,15,116.448783,39.894213,dongcheng,81.62,730,89439
水上华城,2004,15,116.448783,39.894213,dongcheng,71.93,700,97317
水上华城,2004,15,116.448783,39.894213,dongcheng,67.66,697,103016
水上华城,2004,15,116.448783,39.894213,dongcheng,164.3,1600,97383
水上华城,2004,15,116.448783,39.894213,dongcheng,146.95,1560,106159
水上华城,2004,15,116.448783,39.894213,dongcheng,266.01,2380,89471
水上华城,2004,15,116.448783,39.894213,dongcheng,121.59,1000,82244
水上华城,2004,15,116.448783,39.894213,dongcheng,197.85,2000,101087
水上华城,2004,15,116.448783,39.894213,dongcheng,140.21,1350,96285
水上华城,2004,15,116.448783,39.894213,dongcheng,81.62,800,98016
水上华城,2004,15,116.448783,39.894213,dongcheng,262.46,2050,78108
水上华城,2004,15,116.448783,39.894213,dongcheng,73.05,730,99932
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,62.57,600,95893
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,63.31,696,109936
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,61.65,647,104948
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,95.14,920,96700
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,95.14,950,99853
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,86.11,904.2,105000
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,92.67,930,100357
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,40.77,455,111602
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,88.06,850,96526
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,97.11,1060,109155
保利蔷薇,2005,14,116.442531,39.89667,dongcheng,95.24,998,104788
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,97.73,600,61394
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,114.82,710,61836
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,65.55,460,70176
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,85.24,530,62178
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,114.82,799,69588
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,114.82,750,65320
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,81.11,500,61645
悠胜美苑,2000,19,116.400105,39.869503,dongcheng,147.76,920,62264
远洋德邑,2002,17,116.452901,39.901073,dongcheng,110.95,950,85625
远洋德邑,2002,17,116.452901,39.901073,dongcheng,63.5,559,88032
远洋德邑,2002,17,116.452901,39.901073,dongcheng,127.42,928,72831
远洋德邑,2002,17,116.452901,39.901073,dongcheng,127.42,955,74949
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,98.38,580,58956
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,86.5,579,66937
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,63.06,420,66604
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,148.63,830,55844
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,51.95,400,76998
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,72.13,425,58922
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,99.85,550,55083
富莱茵花园,1990,29,116.414452,39.866869,dongcheng,147.91,849,57400
官书院,1995,24,116.416828,39.952781,dongcheng,115.9,1420,122520
官书院,1995,24,116.416828,39.952781,dongcheng,99.01,1200,121200
官书院,1995,24,116.416828,39.952781,dongcheng,92.06,1050,114057
官书院,1995,24,116.416828,39.952781,dongcheng,200.76,1880,93645
官书院,1995,24,116.416828,39.952781,dongcheng,124.29,1800,144823
官书院,1995,24,116.416828,39.952781,dongcheng,125.77,1820,144709
官书院,1995,24,116.416828,39.952781,dongcheng,177.83,1850,104032
官书院,1995,24,116.416828,39.952781,dongcheng,122.62,1500,122330
左安漪园,2004,15,116.4471,39.879796,dongcheng,119.91,1090,90902
左安漪园,2004,15,116.4471,39.879796,dongcheng,118.08,926,78422
左安漪园,2004,15,116.4471,39.879796,dongcheng,123.93,960,77464
左安漪园,2004,15,116.4471,39.879796,dongcheng,110.9,925,83409
左安漪园,2004,15,116.4471,39.879796,dongcheng,118.53,930,78462
左安漪园,2004,15,116.4471,39.879796,dongcheng,112.47,928,82511
左安漪园,2004,15,116.4471,39.879796,dongcheng,146.41,1100,75132
左安漪园,2004,15,116.4471,39.879796,dongcheng,113.27,950,83871
左安漪园,2004,15,116.4471,39.879796,dongcheng,73.7,589,79919
左安漪园,2004,15,116.4471,39.879796,dongcheng,373.34,3350,89731
左安漪园,2004,15,116.4471,39.879796,dongcheng,88.88,791,88997
左安漪园,2004,15,116.4471,39.879796,dongcheng,144.61,1160,80216
左安漪园,2004,15,116.4471,39.879796,dongcheng,146.41,1180,80596
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,76.75,450,58632
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,85.03,630,74092
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,83.24,630,75685
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,93.13,550,59058
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,174.97,1850,105733
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,174.97,1800,102875
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,61.7,530,85900
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,71.56,570,79654
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,89.55,680,75936
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,178.95,2050,114558
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,68.19,483,70832
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,79.28,480,60545
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,76.63,465,60682
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,76.63,465,60682
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,63.73,475,74534
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,144.42,1450,100402
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,58.3,450,77187
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,68.78,430,62519
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,60.99,530,86900
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,86.56,555,64118
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,60.99,530,86900
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,129.41,1300,100456
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,79.39,500,62981
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,80.15,445,55521
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,76.63,470,61334
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,79.28,490,61807
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,89.41,665,74377
冠城名敦道,2009,10,116.453086,39.898397,dongcheng,179.31,1880,104847
新怡家园,2004,15,116.421081,39.904828,dongcheng,130.36,1550,118902
新怡家园,2004,15,116.421081,39.904828,dongcheng,204.74,2560,125037
新怡家园,2004,15,116.421081,39.904828,dongcheng,175.37,2250,128301
新怡家园,2004,15,116.421081,39.904828,dongcheng,141.63,1960,138389
新怡家园,2004,15,116.421081,39.904828,dongcheng,130.04,1850,142264
新怡家园,2004,15,116.421081,39.904828,dongcheng,52.11,630,120899
